Actual Product Weight,Linear Regression,Decision Tree,Random Forest,SVR,XGBoost,Neural Network
41137,41617.76908,39059,40374.15,22201.69512,40716.035,41743.71289
30064,28582.54669,30056,29435.68,22310.3195,29269.246,28009.92316
11130,12467.43185,10079,10456,21435.39761,10840.846,10569.1721
9084,8772.337749,9063,8175.48,21838.29703,8259.788,8914.679953
12059,13305.85382,12145,12011.67,21583.08514,12045.465,12012.74319
28087,28950.55839,27127,27745.5,22340.96599,27370.932,27302.26883
34134,34075.57876,35073,34685.72,22482.81305,34826.195,34817.01434
21064,21023.14426,21138,21828.79,21881.92274,21649.12,21131.14908
43096,42947.29476,43147,41665.78,22668.81103,41694.35,43208.08237
36130,37707.18634,36100,36175.16,22369.61545,36657.523,36440.25751
31108,29438.21284,31131,30847.49,22469.86429,30576.363,29421.67779
42136,41587.97484,45081,44464.42,22791.75397,44372.35,43318.3244
32134,32727.06525,32143,31836.225,22338.75029,32073.654,33262.16628
6086,7236.983502,7114,6739.92,21447.66067,6648.7476,7152.945206
33103,33001.43777,33136,31003.87,22208.91711,31331.637,32478.31507
32120,33670.12942,33117,34001.7,22495.7443,32840.297,34668.68989
28106,27361.06438,28095,26470.21,22432.96586,26575.39,26608.85117
31065,30621.51544,32106,31442.48,22612.51721,30728.168,31119.07402
29131,27820.36555,30064,28950.77,22223.88531,28574.44,28481.99391
11089,11735.00618,11122,10704.24,21558.01035,10926.131,10341.87169
36137,37547.06649,37086,36830.55,22560.68875,36837.902,36958.50075
10129,10131.65197,10063,9075,21561.0585,8702.144,8360.118412
26124,26297.90247,26065,26788.83,22149.74151,26272.01,25475.05436
7068,8496.974709,7137,7224.9,21274.60737,7328.754,8290.752622
6110,7012.252744,6057,5905.84,21325.37755,5873.5923,5788.530195
13081,13972.58794,13121,13604.8,21747.31911,14056.872,13032.24634
23101,24588.08815,21112,22366.87,22140.9473,22743.244,22660.56106
24068,22738.39832,22142,23522.96,22292.19331,23416.291,22705.36898
28118,26218.05242,26142,26895.66,22542.19019,26927.514,26873.15061
8080,9745.015776,8110,8466.51,21593.0628,8310.999,9006.509377
16071,15303.1544,16143,16852.65,22038.62953,16518.121,15188.23328
31073,31095.23788,30143,30742.96,22373.81645,30473.666,31218.57197
9138,9249.841828,8124,9002.2,21414.26875,8933.699,9589.43323
9141,9241.298567,8122,8738.65,21348.08837,9061.783,9170.322545
6064,6749.332883,6147,5949.74,21362.04704,5904.0312,5810.628266
7073,6408.521296,6072,6820.23,21754.62657,6711.44,7657.269029
41114,41254.26942,41084,42589.92,22445.29632,42756.637,42747.63463
14072,13267.45054,13075,13263.37,21962.37204,13461.124,12841.21491
17117,18190.71385,17061,17487.64,21965.37606,17560.512,17136.41758
18070,17707.74929,19055,18473.65,22091.82353,17841.34,17568.60447
27091,28999.96422,27067,26949.91,22049.50022,26653.504,27704.72153
7115,6946.359996,7068,6416.24,21392.61006,6403.6895,7553.981067
17111,17906.80698,18080,17809.73,21939.43563,17346.803,16968.01299
33106,32804.30384,32128,33245.96,22267.55103,33482.207,33744.38718
53082,48880.98641,53072,52833.52,23029.72299,52528.855,51707.44854
29122,31597.01991,28149,29140.85,22485.37357,29471.69,30875.30322
21130,21447.86334,23136,21959.93,22343.50861,22031.684,22509.21566
5122,4668.280691,5073,5202.16,21362.76459,5301.8237,5829.830469
26130,27289.86017,26097,26170.6,22035.77304,26289.482,25677.37634
16112,16218.03207,15138,16139.55,21641.24195,16211.973,15958.71907
17132,17247.70055,16081,16432.78,21955.12001,16463.27,16170.81983
22055,20816.82537,20146,21417.86,21768.2188,21748.2,20925.47691
6057,834.3278332,3084,4213.48,21303.55118,5580.794,4340.546645
5137,5123.194423,5055,5184.67,21697.91674,5278.1953,5956.307485
38081,35250.62045,35146,36792.66,22579.13311,36473.688,37388.57131
11089,12999.03332,12129,12656.54,21578.28098,12656.852,12673.07466
3073,503.1239836,3100,3313.45,21177.79755,3428.0195,3118.948262
40113,40927.85515,43081,43170.41,22756.67035,42874.473,41704.87368
14150,14410.81605,15119,14358.83,21950.9121,14142.862,14325.05817
15057,14426.78696,16126,15622.92,21659.83094,15223.236,15124.63944
28082,28667.91128,30131,28976.62,22201.56081,29591.807,29054.1975
38112,37489.18956,38105,37271.59,22722.5026,36924.523,37502.72284
48089,45079.0643,48131,47411.32,22620.41714,46968.734,45693.88569
13132,13852.68813,12065,12325.65,21704.31604,12744.791,13748.682
14120,14947.92963,14150,13844.25,21666.72802,14020.822,13622.80441
28070,26813.09311,26131,26656.59,22097.42936,26693.412,26687.09332
49129,48074.34511,50130,50325.95,22897.05183,49983.297,48857.77587
16093,15472.7438,15085,15668.21,21750.26452,15813.562,14751.65723
26114,24168.90961,23097,23257.5,22248.36084,23939.94,24097.77946
22136,23190.26835,22115,22024.44,22096.33725,22065.96,21764.5652
41066,40871.92147,43146,42973.64,22972.52101,42774.633,42311.53786
24096,26136.7125,25075,24584.52,21962.5592,24248.197,24478.75478
37124,39447.79668,37059,37552.7,22851.34155,37917.137,39670.45412
21143,23688.86776,23112,21738.5,22081.58941,21369.115,21979.05393
13063,13755.46047,14072,13493.91,21648.02378,13386.575,13425.15667
12108,11407.93471,12078,11655.3,22026.93012,11713.216,11935.09227
40106,38986.28333,41114,40772.17,22373.1257,40536.69,39480.61891
3126,542.3799418,6066,4775.41,21254.87567,5242.3213,2280.016949
26109,23255.22896,23109,23233.96,22253.76096,23434.178,23468.73877
37143,36727.87265,38591.5,38207.7825,22793.28227,38550.074,37151.98839
9085,8483.545075,9099,8826.53,21530.03207,8925.55,9348.096195
19124,19609.61621,19062,19764.17,22050.15293,20324.55,19427.06593
54135,49018.64993,54133,52751.6,23097.559,52496.133,51284.36762
40082,41930.68927,40055,40325.24,22754.71989,40033.01,42402.39948
8116,978.5681495,3080,6204.585,21129.98055,6183.8433,5734.134741
13059,13694.73461,14134,14188.03,21748.70603,14024.021,13938.98336
15123,15077.32409,13108,13717,21748.47567,14041.927,15074.11894
38104,35459.2449,38090,37959.95,22736.19053,37503.156,36236.25165
5059,5094.225135,5114,5333.2,21286.44418,5180.7446,5472.215518
47067,43046.38199,44104,45420.74,22693.12936,45559.402,44112.11631
13140,14751.60129,14149,13243.58,21674.62391,13257.53,13109.96794
28091,29093.30541,28089,28010.005,22544.04512,27351.363,27964.67233
15101,15083.17304,15100,14768.39,21925.52318,14358.321,13857.97734
47134,48624.4669,47145,47539.83,22922.52059,47573.02,48465.93368
8130,8534.904045,8098,8079.61,21470.51118,7933.326,7481.656563
11119,12075.00015,12111,11433.04,21628.73921,11250.259,10725.73451
28069,27800.64271,28095,28934.81,22139.07784,29273.287,28110.39926
7058,8196.695423,8091,7564.99,21826.98645,7537.046,7248.103168
37123,38995.19616,36102,37374.37,22454.27329,38433.824,38740.08923
5126,4434.453474,5085,4845.83,21498.07114,4879.0576,5082.368618
8089,9033.781262,8104,8164.78,21558.70068,8118.108,8646.669498
31075,29643.63432,30076,30076.61,22379.26089,30115.055,29431.37378
22099,20739.30043,20130,20820.56,21793.21085,21731.807,20964.47326
30144,30564.4964,33077,31657.9,22144.42371,31797.557,30552.11989
8112,8248.062795,8104,7688.24,21584.6869,8049.5957,8430.789185
21077,21819.77565,20064,19998.01,22012.39293,20687.037,21025.50792
30136,30301.13729,32109,30912.85,22336.19503,30263.104,30502.17533
6080,6687.53293,7096,6715.97,21443.65457,6470.68,7887.778274
48087,45007.58108,48067,47931.88,22489.03119,47826.285,46627.19873
18107,16423.44722,18129,18159.98,21833.77003,17742.656,18043.79727
16057,15438.78351,15071,15728.56,21435.34403,15637.767,15559.96234
14126,14958.6838,14103,14349.59,21736.5629,14204.481,13733.95199
32068,33444.72722,32120,32473.42,22506.36764,32800.887,33448.55017
52091,49810.29751,53115,52413.04,22563.87939,52717.484,51607.2208
28067,26996.21209,28125,27853.1,22021.65611,28598.785,27148.5173
9066,10508.83587,10056,9633.16,21442.14958,9462.701,8963.842905
16143,16154.63125,16056,16033.91,22022.66206,16452.346,15805.1477
5147,5073.127437,5110,4816.52,21215.84677,4850.2705,4460.022768
14075,14400.09764,14057,14793.38,21832.51855,14521.429,14283.18314
13070,927.2196348,14144,8768.5,21076.32535,9074.424,6342.999231
8108,9416.854398,8107,8635.6,21862.89092,8386.332,8376.387413
9122,9693.089413,9112,9230.13,21515.23347,9295.884,9258.61612
17120,17397.83652,16099,15973.97,21883.77639,16577.963,17026.57271
15061,12947.14501,14095,13731.72,21907.55381,13466.985,13505.09207
21079,21673.8773,20099,20359.78,22100.5928,20371.555,19673.96245
11081,11634.58611,11129,11176.7,21987.46684,11040.993,10927.92964
24087,25521.22704,25128,24062.77,22135.74942,23832.1,23998.16208
20127,20076.8773,19078,19545.05,22136.73095,19165.943,18949.51666
21063,22591.2801,20065,21222.61,22308.64657,21472.568,21389.92315
4117,5077.271958,4119,4706.76,21226.08087,4845.173,4366.26248
14099,14560.46996,14150,14414.43,21878.02788,14468.302,13984.7713
7075,7198.182019,6092,6344.61,21451.75865,6565.6987,7254.958139
9117,8906.071828,9103,9087.64,21827.46703,9101.903,9295.07139
6142,5174.838683,5084,5170.1,21221.65163,5386.8457,6501.025066
8131,9111.643947,7122,8029.19,21409.24265,8250.343,8492.025578
13104,15389.94365,14073,13956.75,21676.62563,13861.766,13258.11785
28084,31411.33243,28132,28992.7,22448.98449,29223.867,30244.25105
28092,27667.59663,28102,28195.59,22143.69414,27835.78,26640.03597
28105,29557.70389,28094,27636.085,22248.27793,28035.906,28174.71979
21084,22618.4087,20135,20387.1,22065.93975,21023.941,21713.16028
32080,33513.86824,33125,34095.36,22218.56949,32762.064,34422.12093
23064,23580.33407,21137,22410.11,22361.21254,22767.977,22684.67739
22087,21662.25607,22063,21489.12,21863.53913,22357.547,21355.54939
10145,9726.519146,10080,9794.52,21578.65864,9612.682,8636.026343
13127,13811.01042,14106,14095.19,21831.06296,13972.832,13887.81081
13075,14005.72122,13056,13616.08,21675.80384,13575.592,13836.54332
13092,13750.82303,12128,13135.23,21812.00175,12967.363,12599.15682
11125,11313.45744,11077,10719.5,21871.78982,10965.13,10581.13449
17128,18804.00888,19091,18453.01,22071.44331,18107.254,17745.50395
21115,22117.46121,23096,22122.82,22047.86314,21512.297,21836.15859
17148,17780.07213,18080,17821.3,21814.84412,17668.924,16976.08488
34099,35549.46192,34146,33890.9,22351.79951,34105.87,34597.98939
22087,20815.11954,22100,21628.47,22222.63922,21656.97,21152.86634
10084,10057.60751,10112,9699.86,21369.56278,9511.707,9305.972044
29080,28298.29425,30074,28514.66,22311.12795,28566.896,28489.96568
47076,44337.36433,48067,47709.47,22797.33434,47705.727,46071.83945
31135,30983.383,29121,28951.69,22567.82543,28759.41,30988.51278
7108,7395.624006,7063,6950.39,21481.53406,6699.958,6904.301642
28148,29350.56342,27123,27851.42833,22333.52995,27500.127,27807.23142
29144,28574.51472,29150,29104.58,22338.2262,29129.898,28199.95629
44059,43265.50684,47071,45483.97,22698.10148,44879.273,44221.46004
30097,26741.12757,28086,29213.58,22409.60812,29071.178,28167.08536
24058,25407.28803,22121,23219.35,22214.77883,23450.582,24488.49648
28136,29892.03615,28126,27865.13,22098.15405,27637.34,28349.4561
47123,43768.42314,48068,46730.2,22982.84152,47294.484,45711.37562
7075,7978.489389,8115,7280.01,21396.49761,6949.0864,6897.321524
5112,7289.521791,5068,5321.78,21418.42089,5463.6035,6914.693217
22069,22220.89484,22108,22891.56,22196.69299,23340.76,23258.31706
32111,30241.1455,32074,32139.27,22361.20598,31298.637,31599.03625
20082,20098.26179,19056,19458.13,21960.29131,19639.541,19202.02399
33068,33684.25463,33058,32614.04,22557.29541,33102.86,34833.69657
11109,10994.75019,11084,10855.72,21709.37469,10855.801,9984.513082
26127,27557.30895,29055,28690.78,22218.13835,28432.352,26645.01249
45055,46114.77874,45133,44557.91,22643.44447,44701.242,45356.57274
18115,18010.80825,18084,18155.61,21985.07112,18532.219,18300.4267
43082,42532.77982,47079,46104.28,22984.34687,45519.895,43866.0977
43105,40682.78008,43072,42447.69,22696.12967,42942.902,42535.49459
34117,32052.67103,34112,33560.98,22619.80576,33904.477,33506.33417
21063,20071.55947,20107,20855.35,21987.20275,21281.553,20786.82496
31071,31231.76934,31076,30921.24,22285.50174,31047.725,31595.08184
25139,25586.29493,24087,24064.71,22308.98566,24097.285,23994.96814
5113,1686.355301,6107,5956.21,21082.1898,6852.503,5299.11595
33084,32821.85441,35135,33887.94,22519.40969,34209.67,33923.56564
15134,14428.66587,16132,15415.58,21679.31153,15468.694,15336.19805
23091,22014.99138,23055,22271.8,22135.63,21917.484,21869.49402
20129,21505.29987,21136,20811.71,22147.88141,20711.02,20448.43528
7080,6793.357027,7084,6461.41,21801.75724,6554.2715,7646.488024
31066,31491.74801,31090,31360.05,22592.69137,32008.096,31860.08664
23151,21898.14649,22139,21744.22,21995.90596,22227.21,21615.50564
21141,21195.15668,21148,20452.65,22088.11312,21563.746,19962.60283
20142,19246.05681,21116,20663.9,21977.32849,20560.508,20655.89053
45125,43446.73793,45121,44639.89,22839.96653,44703.902,45248.48242
23104,22640.94114,22107,22494.7,22191.66502,22687.807,22480.3808
23073,24075.54118,23122,23370.81,21962.87116,23089.373,22794.99451
42076,39102.45112,42126,41789.57,22762.44299,41479.848,40456.90446
6125,946.4301854,7151,10156.96,21419.23639,7332.001,5565.898263
5057,5148.698308,5069,4689.85,21642.5341,4939.513,4757.377636
28086,32323.47612,29149,29430.8,22227.75482,29362.004,31298.64635
26080,25718.93531,28062,26785.02,22306.70254,27141.043,26840.91734
30122,29277.70468,30137,30228.69,22361.06807,30230.219,29309.26604
31120,30877.49654,31136,31694.68,22338.31238,31813.846,32250.20724
52143,47674.90335,52101,51734.31,22751.03151,51821.484,50280.50231
6151,6769.349287,6074,6425.1925,21506.53743,6229.685,6788.410907
25067,25660.66571,26073,24464.97,22082.61152,23924.13,24114.78982
29089,30625.51755,30112,29297.61,22194.00898,28870.209,28418.9221
21090,23334.60556,21103,21676.55,22074.90816,21626.82,21929.79336
8123,8237.582676,7095,7264.96,21232.28082,7040.6943,7011.281008
34127,35289.49392,36095,34530.83,22445.82904,35673.137,35801.34101
7083,7850.931668,7105,6863.31,21928.58302,6935.8306,7680.389022
28075,26342.51285,27068,27676.93,22244.08204,27975.986,27477.31786
9090,9264.565524,9151,8633.47,21398.04631,8276.427,8022.105488
5130,1938.869436,3112,7547.54,21281.75497,7042.429,6862.901175
18082,18171.30444,20137,18542.35,21962.82056,18089.547,17404.25044
21108,20227.05508,20129,20809.84,22182.31258,20487.316,20167.88463
30141,27825.59506,29063,29177.88,22221.69325,28956.092,28292.54406
16072,17082.30782,18091,16618.63,21699.83632,16217.433,15848.55753
12136,12487.52138,11060,10779.52,21399.21487,10906.104,10681.3975
32067,33415.27535,33144,33242.47,22325.9579,32396.234,33326.32238
7084,8988.527217,7081,8280.93,21521.67147,8149.752,8856.74021
29099,31377.90859,29140,28930.69,22316.46827,29097.264,29912.36513
6081,7231.561298,6080,5958.28,21324.43675,5900.656,5789.311092
31084,32854.15461,31111,32246.9025,22241.62087,31874.66,33002.25638
37094,34634.3211,33090,35190.71,22614.60234,35556.355,35402.37748
16091,15521.59116,14059,14483.13,21734.87939,14401.317,14099.33958
48096,46988.68268,51119,50259.8,22574.21343,50354.26,48116.5021
21143,21911.65652,21094,21421.45,22108.65857,22149.918,21500.4523
3140,1971.464637,8087,7453.93,21421.27959,6639.596,7011.172398
19083,20407.02008,20059,19756.76,22173.98199,19515.404,19864.84101
29130,30919.8998,28124,29064.35,22206.25885,29179.094,29160.33879
24117,21448.27379,21107,21632.01,22183.90686,22254.031,21340.09818
50137,49767.6619,53139,52931.98,22552.47922,52552.504,51294.26151
38077,37959.97724,36122,36436.65,22601.0436,36728.477,37892.10817
29077,28413.38505,28069,29319.88,22305.90692,29381.84,28288.39996
17076,17800.04172,16148,16760.82,21828.25166,17373.773,17835.8408
6075,7607.396312,7064,6523.55,21374.23093,6725.336,7117.264915
17098,17555.98906,18085,17939.14,22009.79135,18168.574,17911.65031
42055,41055.91146,42125,42030.9,22836.26005,41868.016,42013.99245
18129,20124.08774,20108,19226.06,21876.44444,18596.113,18885.77075
30087,30423.62787,30078,30347.92,22529.64357,30425.229,31474.3562
14121,14366.17665,14108,14295.57,21867.6562,13912.634,14034.2397
6058,6782.051187,7077,6699.09,21533.74743,6604.84,7215.980529
10076,9577.911844,10129,9543.11,21445.48332,9336.979,9168.273073
6102,7223.696734,6085,5892.54,21325.35396,6069.761,7473.773682
22112,22290.71265,22118,21003.4,21932.92136,20886.846,20347.94527
6106,6739.216062,6151,6660.76,21237.24826,6625.424,7413.808165
34127,35022.49965,35151,34867.43,22460.50243,34325.42,35335.2543
29121,28743.25079,29083,28763.86,22254.58185,28436.492,28780.6319
40137,36728.14787,37083,38054.39,22521.36803,39149.527,37385.62147
31104,30850.0401,30130,30941.61,22627.36984,30956.037,31177.32695
21122,21602.33548,21127,20656.61,22097.71712,20650.78,20100.72889
39060,41829.82269,41098,40887.86,22833.11239,40576.562,41611.38193
16150,16153.42144,16150,16409.46,21914.17876,16518.041,16453.01927
24074,26052.67227,25086,25451.44,22182.99974,25515.176,26655.6935
25122,24052.28223,26124,25128.23,22076.30635,24880.84,24842.84567
17088,18787.35576,20073,19149.11,21947.07626,18759.408,18924.2755
19125,18606.03283,19118,18908.56,21979.34028,18998.088,18181.75551
6130,6998.120687,6080,5964.77,21427.54162,6010.7754,5688.158935
23107,24873.82668,23116,24859.51,22284.26401,23894.387,23962.24725
17100,15309.522,17069,16776.77,22040.56365,16274.829,15100.42199
12145,13264.54614,12115,12203.86,21612.27682,12239.408,11652.37938
6146,6553.197715,5129,5716.33,21819.94357,6356.5063,5953.269947
4071,6847.607532,5124,5070.825,21355.91396,5231.603,5535.340491
12150,11487.8839,11135,12159.34,21917.78678,12476.468,12397.81951
40073,37511.06908,39120,39421.68,22438.44737,40000.65,39057.86491
30099,29676.31253,33115,31906.35,22323.89643,31604.018,30624.79809
